bookID,title,authors,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,average_rating
26471,Last Tales,Isak Dinesen/Karen Blixen,0679736409,9780679736400,eng,352,332,22,1991-12-03,Vintage,4.11
26472,Isak Dinesen: The Life of a Storyteller,Judith Thurman,0312135254,9780312135256,en-US,512,1041,53,1995-10-15,Picador,4.06
26474,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,0679724753,9780679724759,eng,462,9298,312,1989-10-23,Vintage,4.24
26475,Letters from Africa  1914-1931,Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born,0226153118,9780226153117,eng,516,489,12,1984-04-15,University Of Chicago Press,4.21
26480,Witness,Karen Hesse,0439272009,9780439272001,eng,161,4667,703,2003-03-01,Scholastic Paperbacks,3.72
26481,The Cats In Krasinski Square,Karen Hesse/Wendy Watson,0439435404,9780439435406,eng,32,955,195,2004-08-01,Scholastic Press,4.13
26482,The Music of Dolphins,Karen Hesse,0590897985,9780590897983,eng,181,6015,566,1998-02-01,Scholastic Paperbacks,3.82
26503,Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists,Erin McKean,015601209X,9780156012096,eng,372,124,17,2001-10-17,Mariner Books,3.59
26506,Sisters,Danielle Steel,0385340222,9780385340229,eng,341,15495,1037,2007-02-13,Delacorte Press,3.85
26511,The Long Road Home,Danielle Steel,0552145025,9780552145022,en-GB,476,7407,297,1999-03-04,Corgi,4.0
26522,Three Plays of Euripides: Alcestis/Medea/The Bacchae,Euripides/Paul Roche,0393093123,9780393093124,eng,144,243,23,1974-02-17,W.W. Norton & Company,3.97
26525,Leadership Challenge,James M. Kouzes,0787983500,9780787983505,eng,50,0,0,2004-12-01,Pfeiffer & Company,4.05
26571,The Kestrel (Westmark  #2),Lloyd Alexander,0141310693,9780141310695,eng,244,2742,104,2002-06-10,Firebird Books,3.98
26573,The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1),Richard A. Knaak,0441014224,9780441014224,en-GB,297,59,4,2006-07-25,Ace Books,3.74
26575,Firedrake (Dragonrealm #1),Richard A. Knaak,0595092144,9780595092147,eng,276,638,39,2000-06-01,Backinprint.com,3.78
26576,Night of Blood (Dragonlance: The Minotaur Wars  #1),Richard A. Knaak/Margaret Weis,0786931965,9780786931965,eng,372,1307,22,2004-02-01,Wizards of the Coast,3.91
26578,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),Richard A. Knaak,0441014453,9780441014453,en-GB,288,43,4,2006-09-26,Ace,3.91
26579,Children of the Drake (Dragonrealm: Origins  #2),Richard A. Knaak,059509208X,9780595092086,eng,292,167,8,2000-05-01,Backinprint.com,3.88
26581,Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,0452156610,9780452156616,eng,724,10891,230,1999-05-01,Plume,3.99
26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,0452266629,9780452266629,eng,233,426,30,1984-06-01,Plume,3.62
26586,The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,0786809299,9780786809295,eng,112,400,32,2003-09-01,Little  Brown Books for Young Readers,3.97
26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,0786809280,9780786809288,en-US,112,782,84,2003-09-01,Little  Brown Books for Young Readers,3.88
26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,0375832211,9780375832215,en-GB,128,466,15,2007-02-27,Random House Books for Young Readers,4.03
26590,The Final Battle (Tales from the Odyssey  #6),Mary Pope Osborne/Troy Howell,0786809949,9780786809943,en-US,112,263,17,2005-07-01,Little  Brown Books for Young Readers,4.08
26591,Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,0375823786,9780375823787,eng,119,1073,30,2004-06-08,Random House Books for Young Readers,4.05
26592,Ancient Rome and Pompeii (Magic Tree House Research Guide  #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,0375832203,9780375832208,eng,128,659,30,2006-04-25,Random House for Young Readers,4.07
26593,Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,1400091055,9781400091058,eng,0,7,0,2004-08-10,Listening Library (Audio),4.04
26595,Earthquake in the Early Morning (Magic Tree House  #24),Mary Pope Osborne/Salvatore Murdocca,067989070X,9780679890706,eng,96,6816,227,2010-06-15,Random House for Young Readers,3.94
26596,E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,0871401525,9780871401526,eng,1136,19542,184,1994-04-17,Liveright/W.W. Norton & Company  Inc.,4.35
26599,Selected Poems,E.E. Cummings/Richard S. Kennedy,0871401541,9780871401540,eng,208,12438,264,2007-08-17,Liveright,4.22
26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,0871401657,9780871401656,eng,208,1206,49,1996-08-17,Liveright Publishing Corp.,4.38
26638,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,1423601742,9781423601746,eng,240,19,4,2007-04-05,Gibbs Smith,3.69
26653,The Coal Tattoo,Silas House,0345480058,9780345480057,eng,368,1789,144,2005-08-30,Ballantine Books,4.04
26654,Clay's Quilt,Silas House,0345450698,9780345450692,eng,320,2685,235,2002-02-26,Ballantine Books,3.95
26666,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,0805427317,9780805427318,en-US,160,283,24,2004-04-01,B Books,4.09
26670,Scholastic Success with 4th Grade Workbook,Terry Cooper,0439569729,9780439569729,en-US,416,8,0,2003-06-01,Teaching Resources,4.12
26673,The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,0785113444,9780785113447,eng,144,289,11,2004-04-01,Marvel Comics Group,4.0
26689,Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,0373802358,9780373802357,eng,408,5729,256,2006-04-25,Luna Books,3.85
26690,Coyote Dreams (Walker Papers  #3),C.E. Murphy,0373802722,9780373802722,eng,408,5810,200,2007-04-24,Luna Books,4.0
26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,0816636702,9780816636709,eng,304,49,3,1999-12-01,Univ Of Minnesota Press,3.96
26696,Time for Revolution,Antonio Negri/Matteo Mandarini,0826479316,9780826479310,eng,271,45,2,2005-05-01,Bloomsbury Academic,3.7
26697,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,0745323375,9780745323374,eng,265,8,1,2005-07-20,Pluto Press,4.12
26722,Act of Treason (Mitch Rapp  #9),Vince Flynn,0743270371,9780743270373,en-US,432,38757,826,2006-10-10,Atria Books,4.29
26723,Act of Treason (Mitch Rapp  #9),Vince Flynn,1416542264,9781416542261,eng,467,768,47,2007-08-28,Pocket Books,4.29
26725,Act of Treason (Mitch Rapp  #9),Vince Flynn,1585479004,9781585479009,eng,462,10,1,2007-01-01,Center Point,4.29
26738,President Dad  Volume 2,Ju-Yeon Rhim,1595322353,9781595322357,en-US,168,73,1,2005-03-08,TokyoPop,3.49
26748,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,1592402682,9781592402687,en-US,348,165,24,2007-03-01,Avery,3.81
26759,Dark Water,Kōji Suzuki/Glynne Walley,1932234225,9781932234220,eng,279,2433,146,2006-06-06,Vertical,3.61
26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,0380794780,9780380794782,eng,331,78,10,1998-03-01,Harper Voyager,3.77
26768,In Dark Waters,Mary Burton,0373274483,9780373274482,eng,249,95,10,2005-06-28,Silhouette Books,3.81
26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,1572930500,9781572930506,eng,352,1372,87,1998-09-01,Our Daily Bread Publishing,4.45
26780,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,0871239329,9780871239327,eng,160,1369,17,1987-05-01,Bethany House Publishers,3.96
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,0312982011,9780312982010,eng,399,1458,98,2003-06-16,St. Martin's True Crime,3.79
26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,0130887013,9780130887016,eng,528,3,0,2001-08-16,Prentice Hall PTR,3.0
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,0679451218,9780679451211,en-US,473,730,36,2003-04-29,Alfred A. Knopf,4.69
26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,0810982196,9780810982192,en-US,528,10,2,2001-09-01,Abradale Books/Harry N. Abrams,4.11
26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,0792270320,9780792270324,eng,200,10,1,2010-01-19,National Geographic,4.1
26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,0870448293,9780870448294,eng,199,7,0,1993-11-01,National Geographic Society,3.71
26832,Shout Out Loud! 2,Satosumi Takaguchi,1598163175,9781598163179,eng,194,91,2,2006-08-01,Blu,3.95
26833,Shout Out Loud! 5,Satosumi Takaguchi,1598163205,9781598163209,en-GB,192,83,6,2007-10-01,Blu,3.93
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,1569708126,9781569708125,eng,176,77,3,2007-08-15,Digital Manga Publishing,3.57
26836,叫んでやるぜ! (1) (あすかコミックスCL-DX),Satosumi Takaguchi/Satosumi Takaguchi,4048526456,9784048526456,jpn,165,2,0,1996-02-01,角川書店 (Kadokawa Shoten),3.68
26839,叫んでやるぜ! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,4048527851,9784048527859,jpn,178,2,0,1997-03-01,角川書店 (Kadokawa Shoten),3.95
26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,0783502508,9780783502502,eng,108,17,2,1999-05-24,Time-Life Books,3.88
26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,0783502001,9780783502007,eng,108,18,2,1999-05-24,Time Life Medical,3.82
26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,067429503X,9780674295032,eng,410,118,8,1993-10-15,Harvard University Press,4.52
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,0689870167,9780689870163,eng,32,83,22,2007-01-23,Simon  Schuster/Paula Wiseman Books,3.93
26871,Confessions of an Actor,Laurence Olivier,0671417010,9780671417017,eng,348,279,19,1982-12-31,Simon & Schuster,3.69
26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,0140289232,9780140289237,eng,304,10,0,2007-01-25,Penguin,3.72
26908,The Arabian Nightmare,Robert Irwin,1585672173,9781585672172,eng,282,411,32,2002-04-30,Harry N. Abrams,3.84
26913,The Plot Against America,Philip Roth,0224074539,9780224074537,eng,391,337,47,2004-09-30,Jonathan Cape,3.77
26919,Continental Drift,Russell Banks,0060854944,9780060854942,eng,408,2824,299,2007-03-13,Harper Perennial Modern Classics,3.87
26920,The Darling,Russell Banks,0060957352,9780060957353,en-US,400,1986,246,2005-10-11,Harper Perennial,3.78
26922,Affliction,Russell Banks/Pierre Furlan,2742722807,9782742722808,fre,486,63,1,1999-12-29,Babel,3.99
26930,Success Stories,Russell Banks,0060927194,9780060927196,en-US,192,155,11,1996-04-26,Harper Perennial,3.72
26931,Cloudsplitter,Russell Banks,0060930861,9780060930868,eng,758,3618,425,1999-01-27,Harper Perennial,3.91
26934,A Multitude of Sins,Richard Ford,037572656X,9780375726569,eng,304,1183,74,2003-02-04,Vintage,3.75
26950,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,0143039709,9780143039709,eng,370,7717,742,2006-09-28,Penguin Classics,4.03
26968,Quicksand,Nella Larsen,0486451402,9780486451404,eng,125,181,29,2006-09-15,Dover Publications,3.68
26973,Their Eyes Were Watching God,Zora Neale Hurston/Ruby Dee,0060776536,9780060776534,en-US,7,421,99,2004-11-23,Caedmon,3.91
26979,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,0940450836,9780940450837,eng,1054,564,30,1995-02-01,Library of America,4.37
26994,Plato on Knowledge and Reality,Nicholas P. White,0915144220,9780915144228,eng,272,6,0,1976-06-15,Hackett Publishing Company  Inc.,3.67
26996,A Companion to Plato's Republic,Nicholas P. White,0915144921,9780915144921,eng,288,25,0,1979-05-01,Hackett Publishing Company  Inc.,3.67
26999,Something Rotten (Thursday Next  #4),Jasper Fforde,014303541X,9780143035411,eng,385,27382,1138,2005-07-26,Penguin Books,4.16
27000,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,0142004030,9780142004036,eng,399,42454,2156,2004-02-04,Penguin Books,4.14
27001,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,0143034359,9780143034353,eng,375,31540,1434,2004-08-03,Penguin Books,4.1
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,0670038717,9780670038718,eng,363,20630,1310,2007-07-24,Viking Adult,4.02
27003,The Eyre Affair (Thursday Next  #1),Jasper Fforde,0142001805,9780142001806,eng,374,97343,8068,2003-02-25,Penguin Books,3.91
27005,The Eyre Affair (Thursday Next  #1),Jasper Fforde,034073356X,9780340733561,eng,373,3689,566,2001-07-19,Hodder and Stoughton,3.91
27006,Chop Shop (Bug Man  #2),Tim Downs,1582294011,9781582294018,eng,352,923,75,2004-07-01,Howard Books,4.22
27009,Shoofly Pie (Bug Man  #1),Tim Downs,1582293082,9781582293080,eng,371,1425,130,2003-07-01,Howard Books,4.18
27023,RG Veda  Vol. 01,CLAMP,1595324844,9781595324849,eng,197,820,31,2005-04-12,Tokyopop,3.72
27036,Augustine,Henry Chadwick,0192875345,9780192875341,eng,128,14,3,1986-06-19,Oxford University Press  USA,3.71
27038,The Church in Ancient Society: From Galilee to Gregory the Great (History of the Christian Church),Henry Chadwick,0199265771,9780199265770,en-GB,744,15,1,2003-07-03,OUP Oxford,4.19
27039,East and West: The Making of a Rift in the Church from Apostolic Times until the Council of Florence (History of the Christian Church),Henry Chadwick,0199280169,9780199280162,en-US,316,4,1,2005-05-12,OUP Oxford,3.88
27049,Satan in Goray,Isaac Bashevis Singer/Jacob Sloan/Ruth R. Wisse,0374524793,9780374524791,eng,288,853,54,1996-07-31,Farrar  Straus and Giroux,3.85
27051,Lights Out,Peter Abrahams,0345445783,9780345445780,eng,352,208,16,2002-06-25,Fawcett Books,3.65
27052,Behind the Curtain (Echo Falls  #2),Peter Abrahams,0060737042,9780060737047,en-US,352,30,4,2006-04-25,HarperCollins,3.9
27054,Red Message,Peter Abrahams,0380898039,9780380898039,eng,320,8,2,1986-04-01,Avon Books,3.12
27059,Her Smoke Rose Up Forever,James Tiptree Jr.,1892391201,9781892391209,eng,508,3190,325,2004-11-01,Tachyon Publications,4.21
27066,The Starry Rift,James Tiptree Jr.,0312890214,9780312890216,eng,250,232,25,1994-09-01,Orb Books,3.81
27091,Teaching to Transgress: Education as the Practice of Freedom,bell hooks,0415908086,9780415908085,eng,216,5162,325,1994-09-14,Routledge,4.37
27092,Desde mi cielo,Alice Sebold/Aurora Echevarría,0307209431,9780307209436,spa,336,28,3,2004-10-12,Debolsillo,3.81
27118,The Roman Empire,Colin      Wells,0674777700,9780674777705,en-US,384,110,7,1995-08-11,Harvard University Press,3.58
27126,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,0451217608,9780451217608,eng,400,44607,4114,2006-03-07,NAL,3.9
27149,Economics,Paul Krugman/Robin Wells,0716799561,9780716799566,eng,1088,120,5,2007-04-06,Worth Publishers,3.99
27150,Development  Geography  and Economic Theory,Paul Krugman,026261135X,9780262611350,eng,127,81,3,1997-08-21,MIT Press,4.0
27151,Pop Internationalism,Paul Krugman,0262611333,9780262611336,eng,221,310,16,1997-02-24,MIT Press,3.68
27167,An Unquiet Grave (Louis Kincaid  #7),P.J. Parrish,0786016078,9780786016075,eng,384,614,68,2006-02-01,Pinnacle,4.13
27168,Island Of Bones (Louis Kincaid  #5),P.J. Parrish,0786016051,9780786016051,eng,384,586,62,2004-01-01,Pinnacle,4.02
27170,Dead Of Winter (Louis Kincaid  #2),P.J. Parrish,0786011890,9780786011896,eng,416,773,86,2001-01-01,Pinnacle,3.95
27171,Thicker Than Water (Louis Kincaid  #4),P.J. Parrish,0786014202,9780786014200,eng,380,414,37,2003-01-01,Pinnacle,4.09
27189,Teleportation: From Star Trek to Tesla,Commander X/Tim R. Swartz,1892062437,9781892062437,eng,139,2,1,2012-08-20,Inner Light - Global Communications,2.83
27194,Pictures Showing What Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow,Zak Smith/Steve Erickson,0977312798,9780977312795,en-GB,784,490,41,2006-11-30,Tin House Books,4.1
27200,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,0385495544,9780385495547,eng,352,2470,233,2004-07-27,Anchor,3.77
27204,The Gospel According to Luke,Anonymous/Thomas Cahill,0802136184,9780802136183,eng,81,169,17,1999-10-29,Grove Press,4.64
27208,The Third Policeman,Flann O'Brien/Denis Donoghue,156478214X,9781564782144,eng,200,12452,1179,1999-03-01,Dalkey Archive Press,4.01
27222,The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War,Thucydides/Robert B. Strassler/Richard Crawley/Victor Davis Hanson,0684827905,9780684827902,eng,713,1751,170,1998-09-10,Free Press,3.9
27236,Six Haunted Hairdos (The Hamlet Chronicles  #2),Gregory Maguire/Elaine Clayton,0064407209,9780064407205,eng,176,92,7,1999-08-18,HarperCollins,3.53
27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,1570623139,9781570623134,eng,256,375,24,1997-05-06,Shambhala,4.24
27247,The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices,Bill   Phillips,0071467440,9780071467445,eng,309,2,0,2006-08-01,McGraw-Hill Education,3.5
27252,Pope Joan,Donna Woolfolk Cross,0345416260,9780345416261,eng,422,56471,3809,2009-06-09,Ballantine Books (NY),4.08
27253,Pope Joan: Translated & Adapted from the Greek,Emmanuel Rhoides/Lawrence Durrell,0720610656,9780720610659,eng,200,266,19,2000-03-01,Peter Owen Publishers,3.92
27266,Glass Houses (The Morganville Vampires  #1),Rachel Caine,0451219945,9780451219947,eng,239,83997,3992,2006-10-03,NAL Jam,3.92
27269,The Glass House (Captain Lacey  #3),Ashley Gardner,0425199436,9780425199435,eng,256,1123,62,2004-12-07,Berkley,4.04
27277,Glass House,Philip Johnson/Toshio Nakamura,1580931863,9781580931861,eng,256,14,2,2007-05-10,The Monacelli Press,4.0
27293,The Echo of Greece,Edith Hamilton,0393002314,9780393002317,eng,224,29,3,1964-02-17,W.W. Norton,4.09
27295,Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women,Euripides/Aeschylus/Edith Hamilton,0393002039,9780393002034,en-US,240,77,13,1958-11-28,W.W. Norton & Company,4.06
27297,The Analects,Confucius/D.C. Lau,0140443487,9780140443486,eng,249,12131,319,1979-09-27,Penguin Books Ltd,3.83
27298,The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,0743428188,9780743428187,en-US,380,11380,1253,2003-02-18,Washington Square Press,4.04
27299,La Emperatriz tras el velo (Trilogía Taj Mahal  #1),Indu Sundaresan/Alberto Coscarelli,8425337607,9788425337604,spa,382,2,1,2003-04-30,Grijalbo Mondadori Sa,4.04
27303,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,0345384563,9780345384560,eng,496,1343,144,1994-08-09,Ballantine Books,3.87
27304,Buddha,Karen Armstrong,0143034367,9780143034360,eng,240,3783,286,2004-09-28,Penguin Books,3.89
27306,Islam: A Short History,Karen Armstrong,081296618X,9780812966183,eng,230,7660,448,2002-08-06,Modern Library,4.02
